Date,VZ,AT,TWX,HD,WMT,PG,XOM,CVX,C,BAC,PFE,JNJ,GE,UPS,DD,DOW,WY,SPG,MSFT,IBM,EXC,SO,NegLogReturn,VZ_R,AT_R,TWX_R,HD_R,WMT_R,PG_R,XOM_R,CVX_R,C_R,BAC_R,PFE_R,JNJ_R,GE_R,UPS_R,DD_R,DOW_R,WY_R,SPG_R,MSFT_R,IBM_R,EXC_R,SO_R
2018/4/24,49.669998,26.435045,96.040001,176.259995,86.529999,72.5,78.349998,122.540001,69.120003,30.190001,35.161289,126.190002,112.92308,108.220001,,,36.18,147.800003,93.120003,139.158707,27.945791,45.700001,0.000592329,-0.008922038,-0.001367049,0.00144464,0.003435914,-0.002163557,0.002984854,0.006710368,0.003670318,0.00225608,0.00186607,-0.003057568,0.002197052,-0.004759454,0.003557026,,,0.00035995,-0.002652665,0.010277707,0.000894153,-0.005802555,-0.004393594
2018/4/23,48.66,26.351965,96.360001,177.660004,86.099998,73,79.57,123.580002,69.480003,30.32,34.914612,126.830002,111.692307,109.110001,,,36.209999,146.899994,95.349998,139.445511,27.574894,45.240002,-0.000349026,-0.006836573,-0.002747142,-0.000541191,-0.001591878,0.004416277,0.004733519,-0.003122267,-0.004486239,0.003238211,-0.000860273,-0.002010883,-0.000582502,0.00059779,-0.00223472,,,0.000599263,0.001033525,-0.001597083,-0.002867836,-0.000674561,-0.000192048
2018/4/20,47.900002,26.185801,96.239998,177.009995,86.980003,73.800003,79,122.309998,70,30.26,34.753323,126.660004,111.846153,108.550003,,,36.259998,147.25,95,138.527725,27.532097,45.220001,0.002393693,0.004778937,0.001874908,0.001531605,0.000171728,0.004520041,0.00671524,0.002302781,0.004942844,0.001733707,-0.001149688,-0.001187288,0.003040976,-0.016746679,0.004497602,,,0.004409155,0.00884588,0.005044976,0.008312112,0.004031659,0.003634256
2018/4/19,48.43,26.299093,96.580002,177.080002,87.889999,74.949997,79.419998,123.709999,70.279999,30.18,34.658443,127.550003,107.615387,109.68,,,36.630001,150.279999,96.110001,141.20459,27.788874,45.599998,0.000562221,0.001700477,0.004837292,0.002332011,0.006740938,-0.00158411,0.018435117,-0.001095028,0.000385996,-0.008108538,-0.009455774,-0.000475775,0.00057844,-0.010367037,0.004804112,,,0.002600538,0.006511037,0.001488629,0.003193258,-0.000222996,-0.001622087
2018/4/18,48.619999,26.593657,97.099998,179.850006,87.57,78.199997,79.220001,123.82,68.980003,29.530001,34.620495,127.720001,105.07692,110.900002,,,36.849998,152.550003,96.440002,142.246658,27.774609,45.43,0.001296531,0.002049605,0.001846214,0.00138434,-0.012095807,0.001633535,0.001275479,-0.004906706,-0.008357526,0.004758722,0.007436481,-0.001908457,0.009484672,0.004113567,-0.005438131,,,0.001059411,0.001959937,-0.00166942,0.03400927,0.001447438,0.003712348
2018/4/17,48.849998,26.706949,97.410004,174.910004,87.900002,78.43,78.330002,121.459999,69.739998,30.040001,34.468693,130.539993,106.07692,109.519997,,,36.939999,153.240005,96.07,153.833649,27.867332,45.82,-0.003147521,-0.004108937,0.003425417,-0.000312237,-0.001193486,-0.00526909,0.000995587,0.001162765,-0.002726014,0.002050187,-0.001593226,0.002384233,0.004039985,-0.014734111,-0.001071978,,,-0.00544205,-0.002729292,-0.00867523,-0.008228418,-0.005368648,-0.007167527
2018/4/16,48.389999,26.918428,97.339996,174.429993,86.839996,78.610001,78.540001,120.699997,70.07,29.93,34.658443,131.759995,102.53846,109.25,,,36.48,152.279999,94.169998,150.946457,27.524963,45.07,-0.003082816,-0.006601575,-0.00613593,-0.002954682,-0.004077418,-0.004120372,-0.001327938,-0.003888098,-0.002815647,0.005787407,-0.001890467,-0.002503833,-0.003773907,0.00518182,-0.008024145,,,-0.003466259,-0.001571419,-0.005056177,-0.003257888,-0.002822659,-0.011027515
2018/4/13,47.66,26.540785,96.68,172.800003,86.019997,78.370003,77.839996,119.919998,71.010002,29.799999,34.459202,130.619995,103.769234,107.25,,,36.189999,151.729996,93.080002,149.818359,27.346647,43.939999,-0.000415563,0.000728395,0.000247113,-0.001530018,0.001405155,-0.002989017,-0.003226086,-0.003473002,-0.002506058,0.006796389,0.012214229,0,-0.000632192,-0.010096563,-0.001054121,,,-0.003252267,-0.005211879,0.002326666,0.003752731,-0.006620111,-0.001187669
2018/4/12,47.740002,26.555891,96.339996,173.360001,85.43,77.790001,77.220001,119.230003,72.129997,30.65,34.459202,130.429993,101.384613,106.989998,,,35.919998,149.919998,93.580002,151.118546,26.932953,43.82,-0.002080447,-0.001457977,0.001110258,-0.000315666,-0.00125439,0.002433333,0.00267154,0.001179456,7.28E-05,-0.01370088,-0.010759291,-0.006384138,-0.002671933,-0.00697541,-0.003668746,,,-0.001938818,0.010559924,-0.008056604,-0.007510237,0.008203077,0.006394766
2018/4/11,47.580002,26.623867,96.269997,172.860001,85.910004,78.269997,77.43,119.25,69.889999,29.9,33.956356,129.630005,99.769234,106.089996,,,35.759998,153.610001,91.860001,148.527725,27.446505,44.470001,0.001513401,0.006252843,0.006845188,0.001980421,0.001579948,0.002721243,0.000554546,-0.0020239,-0.001459209,0.003835693,0.008343774,0.001937188,0.002072194,0.002670511,-0.000286645,,,-0.004148954,0.003716009,0.004795747,8.39E-05,0.002139114,-0.001663423
2018/4/10,48.27,27.046827,96.709999,173.490005,86.449997,78.370003,77.07,118.849998,70.510002,30.48,34.108158,130.25,100.384613,106.019997,,,35.419998,154.929993,92.879997,148.556412,27.582026,44.299999,-0.005543214,-0.012319314,-0.007831942,-0.005513495,-0.002460197,-0.000854851,-0.00116529,-0.012577508,-0.010616063,-0.006641002,-0.008779726,-0.00596013,-0.002575055,-0.007383848,-0.005856111,,,-0.001719968,-0.004253529,-0.009979872,-0.007612492,-0.00089942,0.004583378
2018/4/9,46.919998,26.563444,95.489998,172.509995,86.279999,78.160004,74.870003,115.980003,69.440002,29.870001,33.643265,129.479996,98.692307,104.599998,,,35.279999,153.419998,90.769997,145.975143,27.524963,44.77,6.06E-05,0.005152725,0.005643438,0.000136416,0.004856704,0.002058882,0.001497642,0,-0.004592569,-0.005285622,-0.0035036,-0.003566372,-0.004653527,0.00771653,0.003020416,,,0.002455047,0.001920683,-0.002591349,-0.006072128,0.000449951,0.000193978
2018/4/6,47.48,26.910875,95.519997,174.449997,86.690002,78.43,74.870003,114.760002,68.599998,29.629999,33.368122,128.100006,100.46154,105.330002,,,35.48,154.100006,90.230003,143.94838,27.553495,44.790001,0.007259303,0.006896607,0.006172368,0.003937676,0.011497372,0.005574954,0.002044019,0.006619998,0.009470443,0.010136728,0.00999756,0.006860618,0.008759688,0.012132832,0.00756166,,,0.003170961,0.004067368,0.010226972,0.009866837,0.004139904,0.002127921
